"item","itemLabel","itemDescription","id"
"http://www.wikidata.org/entity/Q120692438","Saint-Martin III","painting by Gaston Bertrand, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692438"
"http://www.wikidata.org/entity/Q120692445","Chapelle des Medicus III","painting by Gaston Bertrand, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692445"
"http://www.wikidata.org/entity/Q120692447","Sala Comacina Italia","painting by Gaston Bertrand, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692447"
"http://www.wikidata.org/entity/Q120692460","Visuele hygiene","painting by Antoon De Clerck, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692460"
"http://www.wikidata.org/entity/Q120692466","Dat ga ik ook schilderen","painting by Antoon De Clerck, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692466"
"http://www.wikidata.org/entity/Q120692471","La fin des épisodes","painting by Bert De Leeuw, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692471"
"http://www.wikidata.org/entity/Q120692468","Twee lijnen","painting by Hugo De Clercq, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692468"
"http://www.wikidata.org/entity/Q120692479","Hunrakan","painting by Gilbert Decock, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692479"
"http://www.wikidata.org/entity/Q120692476","Accident prevention[la chasse à la licorne]","painting by Franky Deconinck, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692476"
"http://www.wikidata.org/entity/Q120692486","Kandelaar tegen groen","painting by Dirk De Vos, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692486"
"http://www.wikidata.org/entity/Q120692484","Blokje tegen bruin","painting by Dirk De Vos, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692484"
"http://www.wikidata.org/entity/Q120692492","Ede[VST]","painting by Helmut Dorner, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692492"
"http://www.wikidata.org/entity/Q120692493","Twee personnages in een appartement","painting by Etienne[pseud.] Elias, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692493"
"http://www.wikidata.org/entity/Q120692507","Bulldozer with Malignant Patina","painting by Roger Henri Marijnissen, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692507"
"http://www.wikidata.org/entity/Q120692505","Symphonie de Weiss","painting by Erwin Mackowiak, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692505"
"http://www.wikidata.org/entity/Q120692508","Schilderij 1962[3]","painting by Jozef Mees, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692508"
"http://www.wikidata.org/entity/Q120692515","Olieverfschildering IV","painting by Jozef[1988 fl.] Peeters, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692515"
"http://www.wikidata.org/entity/Q120692513","Compositie 57-8","painting by Philippe Morel, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692513"
"http://www.wikidata.org/entity/Q120692520","Les fruits de la terre","painting by Jean Piaubert, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692520"
"http://www.wikidata.org/entity/Q120692529","Kelderraam met voetpad[+21 tegels]","painting by Joseph Willaert, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692529"
"http://www.wikidata.org/entity/Q120692533","De gletsjer","painting by Evelyne Axell, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692533"
"http://www.wikidata.org/entity/Q120692538","Het opvliegen","painting by Evelyne Axell, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692538"
"http://www.wikidata.org/entity/Q120692540","De participatie","painting by Evelyne Axell, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692540"
"http://www.wikidata.org/entity/Q120692541","Hotel Chelsea, Bathroom","painting by Valerio Adami, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692541"
"http://www.wikidata.org/entity/Q120692544","Figure sitting of De Kardinaal","painting by Francis Bacon, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692544"
"http://www.wikidata.org/entity/Q120692548","Gele trap","painting by Gaston Bertrand, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692548"
"http://www.wikidata.org/entity/Q120692555","Balat object: 132108","painting by Suzanne Bomhals, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692555"
"http://www.wikidata.org/entity/Q120692558","De afgrond","painting by Anne Bonnet, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692558"
"http://www.wikidata.org/entity/Q120692572","Schijnobjekt","painting by Hugo De Clerck, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692572"
"http://www.wikidata.org/entity/Q120692578","Bananen, rode lamp, rolschaatsen","painting by Guy Degobert, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692578"
"http://www.wikidata.org/entity/Q22261769","Jockey","painting by Tina Gillen","Q22261769"
"http://www.wikidata.org/entity/Q22269520","Justice","work of art by Sam Durant","Q22269520"
"http://www.wikidata.org/entity/Q22280574","Untitled","painting by Werner Mannaers (SMAK 4371)","Q22280574"
"http://www.wikidata.org/entity/Q22250421","Arm (1.4.1995)","work of art by Martin Assig","Q22250421"
"http://www.wikidata.org/entity/Q22250617","Nackt","Zeichnung von Joseph Beuys","Q22250617"
"http://www.wikidata.org/entity/Q22252182","Krijthoek 190","painting by Raoul De Keyser","Q22252182"
"http://www.wikidata.org/entity/Q22251143","Lettre ouverte (oplage 300 ex., ongenummerd)","Druck von Marcel Broodthaers","Q22251143"
"http://www.wikidata.org/entity/Q22251174","Museum - Museum ed. 69/100","work of art by Marcel Broodthaers","Q22251174"
"http://www.wikidata.org/entity/Q22251165","Magie. Art et Politique","Boek van Marcel Broodthaers","Q22251165"
"http://www.wikidata.org/entity/Q22251482","Seven Objects each 1 ell","work of art by Stanley Brouwn","Q22251482"
"http://www.wikidata.org/entity/Q22251771","De Tuinman en de Dood","installatie van   Copers, Leo","Q22251771"
"http://www.wikidata.org/entity/Q22252045","Hera","painting by Gilbert Decock","Q22252045"
"http://www.wikidata.org/entity/Q22255899","Deuren","work of art by Marcel Maeyer","Q22255899"
"http://www.wikidata.org/entity/Q22252304","Kraantje en tuinslang (Groen, Zerp)","work of art by Raoul De Keyser","Q22252304"
"http://www.wikidata.org/entity/Q22252474","Betonmolen met zesenzeventig schoppen","sculpture by Wim Delvoye","Q22252474"
"http://www.wikidata.org/entity/Q22253103","About two Artists","work of art by Braco Dimitrijevic","Q22253103"
"http://www.wikidata.org/entity/Q22253110","Casual passer-by I met at 4.46 pm, Gent","work of art by Braco Dimitrijevic","Q22253110"
"http://www.wikidata.org/entity/Q22253684","Luister","sculpture by Jan Fabre","Q22253684"
"http://www.wikidata.org/entity/Q22256923","Barrel Construction Double Curvature at Right Angles 7","work of art by Royden Rabinowitch","Q22256923"
"http://www.wikidata.org/entity/Q22256554","Atom and Manpower","work of art by Panamarenko","Q22256554"
"http://www.wikidata.org/entity/Q22256443","Kind nach Links","tekening van Oswald Oberhuber","Q22256443"
"http://www.wikidata.org/entity/Q22256341","Untitled # 4 ed. 3/10","work of art by Nic Nicosia","Q22256341"
"http://www.wikidata.org/entity/Q22256856","7 Left Limits Added to a Developed Six Manifold","work of art by Royden Rabinowitch","Q22256856"
"http://www.wikidata.org/entity/Q22256935","Discrete Vertical Green Grease Cone","work of art by Royden Rabinowitch","Q22256935"
"http://www.wikidata.org/entity/Q22256946","Continuous Vertical Green Grease Cone","work of art by Royden Rabinowitch","Q22256946"
"http://www.wikidata.org/entity/Q22256844","Somatic Constructions on Vertical Planes XX","Zeichnung von Royden Rabinowitch","Q22256844"
"http://www.wikidata.org/entity/Q22256897","Somatic Constructions on Vertical Planes VI","Zeichnung von Royden Rabinowitch","Q22256897"
"http://www.wikidata.org/entity/Q22257012","Illusiegroep","work of art by Roger Raveel","Q22257012"
"http://www.wikidata.org/entity/Q22256931","Somatic Constructions on Vertical Planes XIX","Zeichnung von Royden Rabinowitch","Q22256931"
"http://www.wikidata.org/entity/Q22257073","Triomphe de Vienne","work of art by Barthel Ritzen","Q22257073"
"http://www.wikidata.org/entity/Q22257207","Three figures","painting by Marianna Schmidt","Q22257207"
"http://www.wikidata.org/entity/Q22257276","Work-box","work of art by ManfreDu Schu","Q22257276"
"http://www.wikidata.org/entity/Q22260227","Stella","work of art by Gilberto Zorio","Q22260227"
"http://www.wikidata.org/entity/Q22259798","La cité noire","painting by Louis Van Lint","Q22259798"
"http://www.wikidata.org/entity/Q22258847","De twee kanten van mijn deur, verschillende keren","work of art by Koen Theys","Q22258847"
"http://www.wikidata.org/entity/Q22260488","Camping V","work of art by Raoul De Keyser","Q22260488"
"http://www.wikidata.org/entity/Q22260562","Akustische Zeichnung I","work of art by Milan Grygar","Q22260562"
"http://www.wikidata.org/entity/Q22260135","Poort met rode streep","painting by Roger Wittevrongel","Q22260135"
"http://www.wikidata.org/entity/Q22260149","Plus fidèle que nature","work of art by Maurice Wyckaert","Q22260149"
"http://www.wikidata.org/entity/Q22260284","Waiting for an Idea","work of art by Marina Abramovic","Q22260284"
"http://www.wikidata.org/entity/Q22255894","Kariatide","painting by Marc Maet","Q22255894"
"http://www.wikidata.org/entity/Q22260873","Ich ernähre mich durch Kraftvergeuding","Zeichnung von Joseph Beuys","Q22260873"
"http://www.wikidata.org/entity/Q22260974","Surrounded Islands ISLAND NOS. 9 & 10","Druck von Christo","Q22260974"
"http://www.wikidata.org/entity/Q22261493","Les quartiers","work of art by Antoine Mortier","Q22261493"
"http://www.wikidata.org/entity/Q22261841","1994 XI 1","work of art by Ronny Delrue","Q22261841"
"http://www.wikidata.org/entity/Q22261936","Brieven aan Roger - L'express: La fin","work of art by Jef Geys","Q22261936"
"http://www.wikidata.org/entity/Q22266317","grands tirets 0° 90°","work of art by François Morellet","Q22266317"
"http://www.wikidata.org/entity/Q22266328","répartition aléatoire de 40.000 carrés","work of art by François Morellet","Q22266328"
"http://www.wikidata.org/entity/Q22266358","Steel life n°52","work of art by François Morellet","Q22266358"
"http://www.wikidata.org/entity/Q22266861","21 Dagboektekeningen (03.11.2000)","tekening van Ronny Delrue","Q22266861"
"http://www.wikidata.org/entity/Q22266890","21 Dagboektekeningen (vrijdag 25/7/1997)","tekening van Ronny Delrue","Q22266890"
"http://www.wikidata.org/entity/Q22266896","21 Dagboektekeningen (23/7/'97)","tekening van Ronny Delrue","Q22266896"
"http://www.wikidata.org/entity/Q22266823","Tirets 0° - 90°","work of art by François Morellet","Q22266823"
"http://www.wikidata.org/entity/Q22267214","21 Dagboektekeningen (maandag 14/07/1997)","tekening van Ronny Delrue","Q22267214"
"http://www.wikidata.org/entity/Q22268457","Tent ed. 12/125","work of art by Raoul De Keyser","Q22268457"
"http://www.wikidata.org/entity/Q22269336","Alla ricerca di Elena Tibaldi","work of art by Maurizio Elettrico","Q22269336"
"http://www.wikidata.org/entity/Q22269651","Madonnenfigur","work of art by Katharina Fritsch","Q22269651"
"http://www.wikidata.org/entity/Q22269744","U- Shaped Part With Green S Foam","work of art by Michael Ross","Q22269744"
"http://www.wikidata.org/entity/Q22278341","Acryl IV","painting by Amédée Cortier","Q22278341"
"http://www.wikidata.org/entity/Q22255856","Portret van A.F. als Mike Hammer","painting by Lucassen","Q22255856"
"http://www.wikidata.org/entity/Q22251530","Haar hand en ik","Zeichnung von Jan Burssens","Q22251530"
"http://www.wikidata.org/entity/Q22278639","Raveel op de Leie ed. 175/175","work of art by Roger Raveel","Q22278639"
"http://www.wikidata.org/entity/Q22253041","Tributes to Kusama : Love Forever Constellation","work of art by Jessica Diamond","Q22253041"
"http://www.wikidata.org/entity/Q120692614","Dallage","painting by Costas Tsoclis, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692614"
"http://www.wikidata.org/entity/Q120692637","Du bout des jours","painting by Pierre Vlerick, SMAK - Stedelijk Museum voor Actuele Kunst","Q120692637"
"http://www.wikidata.org/entity/Q120692500","Picturaal der vruchtbaarheid","painting by Octave Landuyt, SMAK - Stedelijk Museum voor Actuele Kunst / Ministerie Vlaamse Gemeenschap - Afd. Beeldende Kunst en Musea","Q120692500"
"http://www.wikidata.org/entity/Q22280648","Personnage ed. 9/20","Druck von Gaston Bertrand","Q22280648"
"http://www.wikidata.org/entity/Q22280694","Metaphore","painting by Antoine Mortier","Q22280694"
"http://www.wikidata.org/entity/Q22280990","le bouche-trou","work of art by François Morellet","Q22280990"
"http://www.wikidata.org/entity/Q22281245","Continental Video Series","videokunst (kunstwerken) van Marina Abramovic","Q22281245"
"http://www.wikidata.org/entity/Q22255509","Wo die Gefahr wächst, wächst das Rettende","work of art by Marie-Jo Lafontaine","Q22255509"
"http://www.wikidata.org/entity/Q22938778","2 figures","painting by Marianna Schmidt","Q22938778"
"http://www.wikidata.org/entity/Q22938696","With string vibrating in the air","painting by Marianna Schmidt","Q22938696"
"http://www.wikidata.org/entity/Q22938870","[NO THOUGHT - LET IT ...... [ITSELF]]","painting by Marianna Schmidt","Q22938870"
"http://www.wikidata.org/entity/Q22938878","[nice day]","painting by Marianna Schmidt","Q22938878"
"http://www.wikidata.org/entity/Q22938465","Country Rhapsodie ed. 4/5","Druck von Marianna Schmidt","Q22938465"
"http://www.wikidata.org/entity/Q22938468","Exodus ed. 6/8","Druck von Marianna Schmidt","Q22938468"
"http://www.wikidata.org/entity/Q22938474","Live over the layers of magic","work of art by Marianna Schmidt","Q22938474"
"http://www.wikidata.org/entity/Q22257016","300 pots","work of art by Jean Pierre Raynaud","Q22257016"
"http://www.wikidata.org/entity/Q22257026","multiple nantes art work","work of art by Jean Pierre Raynaud","Q22257026"
"http://www.wikidata.org/entity/Q22938923","Lovers I","tekening van Marianna Schmidt","Q22938923"
"http://www.wikidata.org/entity/Q22939136","titel? ed. 1/6","Druck von Marianna Schmidt","Q22939136"
"http://www.wikidata.org/entity/Q22939239","On and off ed. 1/1","Druck von Marianna Schmidt","Q22939239"
"http://www.wikidata.org/entity/Q22939371","Kezia raiseth up herself","work of art by Marianna Schmidt","Q22939371"
"http://www.wikidata.org/entity/Q22939403","Tunned in . . . .","work of art by Marianna Schmidt","Q22939403"
"http://www.wikidata.org/entity/Q22939517","Head 1","work of art by Marianna Schmidt","Q22939517"
"http://www.wikidata.org/entity/Q22257215","Untitled #1","painting by Marianna Schmidt","Q22257215"
"http://www.wikidata.org/entity/Q22280621","het noorden, de nacht, de schilderkunst","painting by Marc Maet","Q22280621"
"http://www.wikidata.org/entity/Q22260111","Kristallen hoofd uit de Val St.-Lambert serie","work of art by Robin Winters","Q22260111"
"http://www.wikidata.org/entity/Q22261698","Autobahn with memorial","work of art by Alicia Framis","Q22261698"
